texto,is_offensive,label
"USER Vai lá ,bandido ,quem matou o Celso Daniel ,começa por aí ,quero ver ,VC LULA EH VAGABUNDO ,CORRUPTO ,VELHO E MENTIROSO ,faz um favor ao país ,da fim na sua vida miserável de ladrão",OFF,1
"Butler é o famoso afunda lobby e, você LOWRY VOLTA PRA TORONTO seu safado",OFF,1
foca fez a graça hj😅,NOT,0
"ele eh a lacracao em pessoa, querendo impor sua visao limitada aos outros. kkkkkk acorda lacrador 2.0. e, sim, tome isso como algo ruim.",OFF,1
"USER, a maconha tem vergonha de você.",OFF,1
USER USER Paquetá só é melhor marcando e pelo alto...então coloca o Arão de meia da seleção....não fode porra kkkkkkkk só crf pra fazer essa comparação ridícula,OFF,1
Apanhou foi é pouco olha quanta asneiras esse cara falou c tá loco,OFF,1
USER USER USER USER foi tão cruel quanto Hitler.,OFF,1
"USER falando como se o monark realmente apoiasse o nazismo, ele foi muito infeliz no comentário que fez mas o assunto é muito sério para se debatido em uma conversa informal bebendo e fumando como ele faz sempre, todos sabem que qualquer pessoa que esteja de alguma forma embriagada em algum momento vai falar besteira. O importante é que ele reconhece seu erro e lembrando que o comunismo tem que ser tratado da mesma forma porque tem muitos por aí que tem a capacidade de comemorar a data de aniversário de Stálin que matou milhares de pessoas de fome, fora os outros ditadores genocidas, totalizando mais de 100 milhões de pessoas mortas.",NOT,0
vai cagar você tem que tomar vergonha na cara porque é só um filme e você nunca viu um vampiro de verdade pois eles não existem então por isso ela pode inventar o que ela quiser,OFF,1
meu irmão putinho comigo pq eu quero ir votar com uma blusa vermelha 🤣,OFF,1
"Que povo? Isso aí não pode ser chamado de povo, e nem de brasileiro..... Ainda têm coragem de falar que os petistas é que são baderneiros... É de dar dó desse pessoal.",OFF,1
"USER aewww USER USER compara os gays com esse USER, eles USER merecem isso,são pessoas como qualquer outras e com USERter... coisa que ele USER eh, pelo menos ele ta fazendo algo infantil aqui fazendo esses comentarios, dando uma de chato intelectual, pohha, USER merece isso",OFF,1
"Última vez que alguém tentou fazer graça com meu irmão, eu sai tanto na porrada que minha mãe saiu do banho desesperada indo na rua para me tirar de cima da fdp .... mexe comigo, só não mexe com meus irmãos!!!",OFF,1
"Sim, o ministro canalha condenado por fraude do USER e seus policiais militares paulistas cavalos e ogros q comandam o ICMBio, transferiram o maior oceanógrafo do Brasil para uma unidade do IBAMA no sertão nordestino, onde não tem mar. É isso.",OFF,1
"Péssimo, terrível! USER Essa doutrina não é aceita na minha casa.",OFF,1
"USER falando q os filhos vão ver e virar gay,eu vi isso e ainda sou hetero,n sai por aí dando a bunda,eles têm q abrir a mente USER fala ""ame o próximo como a si mesmo"",então pensem e reflitam em cima dessa frase.",OFF,1
USER Que imbecilidade desse mulher!,OFF,1
"Uma lei com 35 anos, USER, não aparece ninguém pra mudar essas leis antigas, falhas USER de país de merda Por isso tem tanto bandido 🤦‍♂️🤦‍♂️🙄",OFF,1
"Bora gente, o samba nos crentes do cú quente não pode parar, vamos divulgar mais ainda o comercial.",OFF,1
"USER Vc é PODRE Felipe. Sempre te acompanhei e sei q o não faz sentido nunca foi um personagem, e sim oq vc mostra ser hoje, esse cara bonzinho. Mas a cada dia essa máscara cai, quando vc postava fique em casa e foi jogar bola e agora essa merda que vc fez com a Bruna. Vc é uma fraude",OFF,1
USER. USER de patrulheiro de merda. USER compraram o seus perfuminhos pro pastor?,OFF,1
"USER ainda existe pessoas que assistem essa merda... provavelmente tbm são apoiadores do nazismo, seus vermes de merda, esse canal deveria ser é excluído",OFF,1
"Ai mano, que mesquinharia do caralho",OFF,1
RT USER: carlos sorriso teclado celular shakira de ônibus cabelo desemprego uai noia caraio corno leo recife joão pessoa maquiagem ca…,OFF,1
"dps que eu paro de troca ideia a flor fica brava, menina chata mn",OFF,1
Gente enrustida e hipócrita. Tanta coisa errada no mundo e querem implicar com a forma de amar dos outros. Vai carpir um quintal ou lavar uma truxa de roupa suja!,OFF,1
USER USER Nem que aquele MALDITO tivesse doando aquelas porcarias naquela loja de esgoto eu compraria qualquer coisa dele.,OFF,1
Por isso USER N denunciaría nenhum assassino de um parente meu. Eu mesmo mataría depois USER iría Ter essas regalías né?,OFF,1
"Que absurdo!!! Um bandido desse que matou a própria filha. Só no USER mesmo, um país sem lei.",NOT,0
A sem-vergonha é a abençoada!!! Tão querendo explicar o inexplicável.. que conversa de surto ..,OFF,1
Mulher surtada sem nocao,OFF,1
USER Esse aí o negócio dele é Traveco.,OFF,1
"mulher chata quer mandar em todo mundo , as pessoas fala com educaçao com ela so responde mal",OFF,1
Florista fodido que tá a quatro passos de morrer URL,OFF,1
Assistindo depois de 4 anos... O foda é perceber que seu pai gosta de Crepúsculo '-' PQP,OFF,1
"USER ficção de fã é a rede Globosta, controla seu cérebro e vc é altamente dependente dela... vc, como tantos outros, não consegue viver seu cotidiano sem ela... que tal falar sobre?..",OFF,1
agora q eu to sozinho nesse mau caminho cheio de piranha querendo me daaaaa,OFF,1
😱 USER eis que nem todos gostam de vossa rapariga kkkkkkkkkkkk,OFF,1
"o karma vem rápido né, palhaço 🤣😮‍💨",OFF,1
"Meu USER do céu,como uma pessoa acha isso normal gente,que coisa feia,mais ridicula do mundo,amiga vai se tratar ,seu corpo esta todo inflamado,ta gritando socorro,e que barriga e essa?jesus tem misericórdia de USER ,acho que USER não deve se amar,pra ta se matando assim ,aos poucos,e se USER não se tratar USER não vai ver sua filha cresce e muito menos seus netos,meu USER eu tenho do de USER,eu te sigo pra mim poder ver ate aonde a obesidade pode chegar e destruir uma vida,muita luz pra USER.",OFF,1
eu tô chrosndo igual uma putinha vsf URL,OFF,1
"USER!!!! USER USER, ME USER MEU!!!!! USER JORNALISMO OU COMUNICAÇÃO USER ???? USER!",OFF,1
USER ent vai a merda,OFF,1
"USER USER os falsos nacionalistas se apropriaram da bandeira, mas gostam de babar um ovo de americano.",OFF,1
"USER lgbt eu sou , s贸 falta eu ser vegetariano , n茫o sei como conseguir , me sinto um lixo eletr么nico",OFF,1
USER vc tá passando vergonha sua piriguete,OFF,1
USER USER insuportável e USER cínico. O mais incrível é meu irmão também se chama USER e é tão cínico quanto ele.,OFF,1
USER USER Realmente só acabando com o festival msm....pq tem artista do mundo inteiro se manifestando contra o miliciano/assassino/ladrão do erário....o Bozo vai contragolpear com festival Acéfalo sertanejo....aí terá apoio🤣😎,OFF,1
Um grande USER para empresas que não seguem esse padrão conservador idiota!!! Vai ter comercial liberal sim e se reclamar vai ter beijos e tudo o mais!!!! Conservadores procurem o que fazer e parem de fiscalizar a foda alheia!!!,OFF,1
"USER Porque torce contra, né? Esse PA é burrinho demais",OFF,1
Mentira q esse é o primeiro show da Juliette! A bicha ta arrasando! HASHTAG,NOT,0
O choro dos esquerdoloides ao ver esse video,OFF,1
As partes da tretas acabaram que pena.. a USER é tudo aquilo que agente queria falar e não pode kkkk,NOT,0
É tão patético como brasileiro gosta desse tipo de coisa,OFF,1
"Em vez de terem levado streamrs para o programa, deveriam ter chamado professores como esse, teriam muito conteúdo e ainda espalhariam conhecimento, mas e preciso se fu... para colocarem os pés no chão e chamarem uma pessoa que valha a pena...",NOT,0
agr sou fdp sem sentimentos,OFF,1
"Se arrepende de alguma coisa? — Não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sobra!!!!!!!!! URL",OFF,1
"USER, que situação merda.",OFF,1
"USER USER que educada,o USER só dorme igual uma anta,tem que gritar mesmo",OFF,1
"a hipocrisia dessa geração é tamanha...... o fato de falar de USER não quer dizer que vc concorda.... se for falar de alemanha e USER a historia mostrou Hitler só teve sucesso pois soube influenciar as pessoas e as pessoas apoiaram ele integralmente alguns com medo , outras pois concordarem com o fato ..é só ler os livros da história , mais claro impossivel. ...eliminar um povo por não concordar com sua cultura é pequeno demais para um ser humano normal. ... enfim.. hoje ainda temos guerra . veja o que ocorre com o mundo..... e ninguem fica ofendido quando um minoria é atacada..... ou seja. cuidam de alguns de forma justa , mas e os outros?????..... o fato do ser humano ser bondoso , não tira dele a cueldade que há dentro de todos.",NOT,0
"USER TEM UMA TAL USER LAYSA NO MEU FACE, USER PUTA USER PARIU USER NO CU, FICA USER USER DO FILME E FALA ""USER NUSER PARTE"" USER USER USER. USER USER USER, USER USER USERR SABER USER FILME USER USER, E MUITO MENOS QUAL PARTE USER MAIS GOSTO, E MUITO MENOS USER MERDA USER USER",OFF,1
"conheço surtos psicóticos,meu marido as vzs tem...e não pensa em sexo",NOT,0
USER vai tomar no teu cu então,OFF,1
USER tem culpa da sua falta de imagiUSERação e de USER coUSERseguir distiUSERguir o que é literatura da realidade! USER USER é o edword és tu! Se USER fosse o USER a bella estaria morta! o USER tem uma temperatura corpural bastaUSERte mais queUSERte que a dos humaUSERos e utiliza-a para evitar k ela morra... o edword USERuUSERca o poderia fazer pois é tão gelado como mármore! ele USERega fazer amor com ela porque tem medo de a magoar fisicameUSERte e ter de a traUSERsformar para a salvar por isso decide casar primeiro!,NOT,0
USER USER USER vc é foda gabi,OFF,1
"Gosta de meter o Loko essa jojo . Fica gritando na orelha , acha q é a certa em tudo",OFF,1
"SIM, briga comigo seu otário tudo que acontece com você e sua mulher é minha culpa.",OFF,1
"eu andei pesquisando e vi que para a crítica especializada,crepúsculo é péssimo,uma grande porcaria,a história,o livro,tudo.",OFF,1
*TEM USER USER USER USER TANTA BESTEIRA*,NOT,0
"USER não gosto do vídeo ? clika em não gostei e se fode, para de chorar.",OFF,1
USER enfia o carola no seu cu,OFF,1
USER NÃO USER! huashuahsahua livro de mulherzinha USER vampiros não brilham no sol eles Queimam LEIA ANNE USER,NOT,0
meu peito tá doendo pqp,OFF,1
"Meia bamba e bem pentelhuda, algum puto pela boa vista pra deixar ela em ponto de bala? USER USER USER USER USER USER USER USER USER USER USER USER URL",OFF,1
USER narizinho a pior fazendeira pqp,OFF,1
"Essas pessoas ricas, que estão na mídia acham que podem fazer o que quiser e vão ficar impune... Se fudeu perdeu várias parcerias. Esse casamento da irmã já foi um casamento que aumentou o contágio...",OFF,1
"mta gente defendendo o Monark ... pUSERp mano tem coisas USER USER USERmais fala,ele ta saindo pUSER se ele ficar ele destrói c o Flow... MTA USER DIZ USER USER USER É USERAZISTA, mas ele claramente tava defendendo idéias nazistas,antissemitas, USERuem tem o direito de ser racista e nazista como ele USER falou ?essa foi a gota dagua, mas ele USER falou um caminhão de merda. Se USER pegar do programa um ate ontem , é uma coisa absurda. Uma enormidade. USER tem jeito mano, ele é muito destrutivo pUSER ele n tem controle no USER ele fala. Acha USER so pUSER apresenta um talk show tem o direito d falar USERUSER coisa e nada vai rolar. Bom USER nenhum castigo seUSER eterno,mas esse cara tem USER rever seus conceitos claramente. Alguem USER da uma opinião totalmente destrutiva dessa n tem direito de opinar p Milhões de pessoas inclusive gente c mentalidade USER nem formada ta ainda e pode ser influenciado p esse cara. P mim isso é lamentavel.Tomara USER esse rapaz mude de vida. E vou deixar aUSERui meu pedido p flow retirar meu episodio do ar kkkkkk",OFF,1
rt USER a melhor onda na história da wsl você é ridículo filipe toledo URL,OFF,1
Comedor de casada 👍,OFF,1
USER Doentio saber que um sujeito desses é o Ministro da economia totalmente despreparado assim como todos melicianos desse governo.,OFF,1
dedo quente nesse cu geladoo uahsuahausaushaus USER USER mil vezes,OFF,1
O USER está com tanta USER do Monark que nem olha pro lado dele kkk desprezo total,OFF,1
"E depois reclamam da ""solidão da mulher negra"", sendo chata assim quero ver quem que namora esse traste URL",OFF,1
"Se o governo, não comprar vacina, não USER em pesquisas o governo 0ode fuder sim a população independente que o povo seja unido ou não",OFF,1
"È isso ai, menininhas que tem merda na cabeça =S",OFF,1
Eles tao certo .mas envolver crianca e foda. Porque eles no fala sobre a fome no brasil ajudar essas pessoas sem comida,OFF,1
"USER juliah USER USER ama a todos sim, mas na Bíblia está escrito: Abominável é a relação de um homem com outro com o intuito de o outro ser uma mulher, e nós só vamos maldade nisso, pois eles estão usando as crianças nesse anúncio, mesmo você defendendo eles eles estão aí pelo lucro, e cada um escolhe oque quer, oque eles estão fazendo nesse comercial é manipular as crianças a serem homossexuais! agora veja se tem alguma criança no comercial indo contra o intuito dele.",OFF,1
USER se acha que mina lixo pqp,OFF,1
"USER USER não é gorda, USER é obesa. Essas caretas que USER faz, meu USER",OFF,1
USER muito foda essa,OFF,1
USER Os retardados.,OFF,1
"até quando isso vai ser um impecilho na minha vida? pelo amor de Deus, vá pra puta que te pariu",OFF,1
"HASHTAG VC q por acaso acha q Jesy é feia, gorda, se parece com a mulher do Chuck VC esta cego com problemas me _ URL",OFF,1
"Que internet fdp, me estressa 🤯🤯",OFF,1
"Dá a notícia direito seu jornal de merda do caralho! O cara foi esfaqueado e vcs vem falar q foi ""atingido"" seus bando de bosta!",OFF,1
"USER USER Dos Santos USER USER que poucos fazem, por isso vira espetáculo!!! O USER USER USER USER!!! Tem que saber prender ladrão, que é o que mais tem na política, e o que mais mata literalmente a população. Você vai perceber, no decorrer do ano, que é muito melhor alguém realmente novo, que os viciados em roubar. Prefiro o Moro, um viciado em prender quem rouba. Sem Justiça, esse país vai sempre continuar uma bagunça, como é o Ceará. Quando USER começou aqui, tinham 40 favelas, agora tem mais de 800, não tem blá blá blá bonito que justifique uma desgraça dessa, só cínicos ou bandidos para querer defender o USER, o multiplicador de FAVELAS. USER",OFF,1
mulherzinha do capeta vai ter consideração na casa do caralho,OFF,1
Que pouca vergonha e covardia usar crianças para esse tipo de coisa!já passou dos limites!,OFF,1
Quanto USER pesa se USER não quiser responder vou entender pq eu sou gordinha quando mim perguntam sinto me encomodada,NOT,0
A maioria das pessoas tem preconceito com gordos eu prefiro ser gorda doque magra USERrque magra só tem uma leve gordura e vai fazer regime sem comer o dia inteiro USER isso não tenha preconceito com gordo,OFF,1
USER Tite lixo,OFF,1
"Que homem inteligente, burro é o marido, que não ver a carência da mulher gente do céu, esse homem merece um trabalho digno",OFF,1
